Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Location,Price
98333.879,27.12632418,8.204444884,2.869841374,31751.09235,"New York, Brooklyn",814776.3254
92183.33189,20.55142152,4.250720115,2.815277975,11605.40202,"New York, Brooklyn",1702969.78
107648.349,19.3647986,5.983043997,3.298257137,46796.08503,"Florida, Miami",1708951.069
95399.42613,3.885390559,5.850017703,2.028520081,29572.07895,"California, San Francisco",1008780.205
74394.48619,18.52104421,5.424001871,4.72679388,44743.56566,"California, San Francisco",1536398.341
93837.32979,4.507859205,8.55877166,3.074671139,44275.51817,"Illinois, Chicago",1060304.491
62030.49394,3.282232581,7.754641968,5.260732929,42630.0635,"California, Los Angeles",1557420.801
64505.0799,16.29201597,4.319615821,3.436690602,12456.12077,"New York, Brooklyn",1990123.266
103118.8128,12.68078049,7.573437247,3.919825974,19882.66582,"New York, Manhattan",746243.7334
75713.56131,18.07549783,6.636495666,5.862755666,45021.9149,"California, Los Angeles",1377889.177
103870.4272,3.587442874,8.504339472,2.968688492,45959.64224,"Florida, Orlando",945792.5407
105793.7899,13.49850882,5.564728087,4.88501639,28322.75449,"New York, Brooklyn",1232231.658
108604.987,6.068814736,6.870809998,5.020471157,27601.65871,"New York, Manhattan",1786050.377
113330.8189,29.62590249,6.503776374,2.88399263,17005.62536,"California, San Francisco",890878.9781
74478.81764,17.27335616,6.447804531,4.003987346,48736.43155,"New York, Manhattan",423060.1136
65509.34547,20.93566897,6.280526998,3.400807701,18525.53901,"California, Los Angeles",1658193.215
86575.89973,10.43713014,5.028147378,5.087624974,17637.47137,"Texas, Austin",1243542.254
69693.79388,3.747428529,7.778549612,4.489933276,36429.15881,"Texas, Houston",1063981.61
88085.93334,29.30025502,6.256680164,3.903932219,19713.77212,"California, San Diego",611666.1797
96446.86901,9.301512026,8.792581375,5.11745306,47550.86444,"New York, Brooklyn",457849.6439
95072.40148,13.29043737,5.304042136,2.94062228,10436.27981,"California, San Francisco",773850.4514
69964.23096,19.84605373,7.413719198,5.014487522,10230.13049,"Illinois, Chicago",1522137.248
53348.81614,1.716221633,8.703585398,5.461497248,30195.07206,"New York, Brooklyn",1000010.579
74442.34708,24.49751479,7.317291615,5.514486387,29522.4984,"Florida, Miami",1269386.899
51407.53153,16.56076751,8.356364538,5.134694372,16534.56088,"California, Los Angeles",439477.4412
111207.7628,9.068298425,8.137404799,3.632056668,29780.78252,"California, San Francisco",509513.174
67670.19686,2.786631573,5.800588577,5.927232091,26466.44421,"New York, Manhattan",319219.9125
52356.77978,5.712454049,7.0006197,3.518374575,45613.18101,"Illinois, Chicago",1444583.566
42035.82079,26.95598191,4.781306699,4.554501596,10370.15681,"Texas, Houston",749572.6882
91665.7909,20.89470249,6.677629413,2.644296712,49050.7922,"California, San Francisco",1943775.196
90952.1854,8.247149927,5.152109859,5.921795595,34975.71057,"Texas, Houston",824374.8776
67248.33333,2.902422183,7.718684075,4.815943687,16073.73783,"New York, Brooklyn",918150.6661
45736.95111,21.02784406,6.640292109,5.013510181,11870.40055,"New York, Brooklyn",1098132.713
72770.31159,17.59982405,6.056136813,2.263106814,31524.22634,"California, San Diego",842539.2729
64897.39961,12.73106621,5.343985481,5.053671257,19395.60664,"California, Los Angeles",1689653.477
94169.65118,11.54473203,8.993492409,5.098893717,22046.62148,"New York, Manhattan",1789551.577
88462.33996,7.287614002,4.358552604,4.687090905,19805.28659,"New York, Brooklyn",318761.3347
69167.49826,20.41872644,4.217803403,3.167638455,36006.89254,"Texas, Austin",1412924.769
57431.40434,29.14937281,5.086287002,3.958760169,32141.15848,"Florida, Miami",1466350.076
119042.8773,6.095742129,8.855362293,2.441737485,13118.97694,"California, San Diego",1934422.29
76320.1297,18.31638198,8.896190842,3.886348266,31061.06133,"California, San Francisco",929678.6354
95061.93886,13.30136662,7.274638674,2.97529541,41647.59062,"Florida, Miami",631975.9462
51244.23741,13.95397293,8.400533336,3.396387946,13247.78363,"Illinois, Chicago",1184987.818
78847.17597,8.370271124,5.069808654,2.650401634,45589.55905,"New York, Manhattan",1060844.664
42202.93759,24.92891139,8.860210471,2.920217471,33132.26598,"California, San Francisco",1645943.492
80436.40943,15.07241252,4.713924251,2.306274567,48024.97877,"California, San Diego",1836758.25
117121.3926,16.75876971,4.505625941,5.679605466,15925.64871,"Texas, Houston",447403.647
70736.53704,9.838066471,4.561057696,4.121642752,49742.59997,"Florida, Miami",1739185.114
43119.68101,6.272445504,6.865639616,3.586967885,35770.91464,"Florida, Miami",1845250.493
42476.46327,3.491401258,7.904872004,4.140116851,32699.76798,"California, San Diego",1871030.993
71038.9408,21.70945509,5.833335889,4.513172914,30611.18496,"Texas, Houston",1599326.76
52801.99492,6.690794169,8.889479939,5.687515173,10946.17492,"Illinois, Chicago",1561540.354
41868.16771,21.01218527,6.172100691,2.714771809,47585.56766,"New York, Brooklyn",325324.5175
100497.0891,12.32091694,4.752242754,3.182209995,35759.77891,"New York, Manhattan",1864325.758
76681.84071,13.05746923,6.329833741,5.903157345,13665.05938,"California, Los Angeles",897558.8635
63139.58176,14.60614739,7.395185827,3.484771947,10838.08681,"California, San Diego",369907.2242
112006.6546,11.66354674,8.161128903,2.090246603,12031.34557,"California, Los Angeles",1002064.827
49291.11682,3.917979339,6.29384145,2.590573971,34375.83054,"California, San Francisco",1545849.477
116473.5063,9.97932249,6.96803413,2.105354807,34560.6166,"New York, Manhattan",1051323.843
65117.33739,20.24829646,5.336723561,5.95969257,29986.69167,"Florida, Orlando",1588618.852
111072.2938,20.30774764,7.229582632,3.115483396,22270.63283,"Illinois, Chicago",1165996.026
88235.43012,9.30050491,8.92985972,5.694171028,31269.70926,"Florida, Miami",809026.1518
106136.5888,14.34297617,4.245267863,5.983545103,30652.07284,"Illinois, Chicago",644950.9851
118721.0531,6.609969612,8.432653354,4.399364885,10776.6224,"California, Los Angeles",1015875.602
63072.43503,7.100790364,6.811412514,2.13278526,21298.76921,"Florida, Orlando",360865.8679
116890.8388,1.668365564,5.260493298,2.326366522,12127.41366,"New York, Manhattan",1018324.638
71158.55159,27.00564995,8.77444855,3.92635622,46006.19006,"Texas, Houston",416654.1645
70840.95238,7.110493287,6.416771515,3.624688052,39008.92651,"Florida, Miami",1790908.003
67230.96834,7.598482431,5.658451258,4.424709223,49844.60681,"Texas, Austin",1278317.754
83312.60859,9.108441547,4.907488141,3.755391239,22086.85053,"California, Los Angeles",1398273.037
52331.60345,4.694834079,5.222261051,5.736307397,45139.43391,"California, San Francisco",791068.7838
84296.91883,19.53862361,8.164245208,4.138958862,34122.17072,"New York, Manhattan",683895.83
83336.38499,3.179145642,7.072050047,4.774904246,28125.01628,"New York, Manhattan",1503438.924
100952.145,4.891870363,8.566228097,5.585941091,18902.92445,"New York, Brooklyn",1441661.321
106691.997,19.69794507,5.159842261,2.587487503,39535.68661,"Florida, Miami",508553.3758
75235.30802,10.85015799,4.605692869,2.918938616,46165.62996,"Florida, Miami",705690.3513
64186.65995,21.53048697,4.030437655,2.429274642,19412.33592,"Florida, Orlando",1909178.837
60746.79179,17.1653176,6.539310188,2.558553597,17015.6134,"California, San Diego",817101.6234
55569.90694,8.424614019,8.991534652,4.050335868,37848.8766,"Texas, Austin",343913.5675
44611.80658,19.87401056,7.474826344,3.284717036,49078.92651,"Texas, Houston",408429.4864
67395.83831,4.371936728,5.54197296,3.692691358,39998.20404,"Florida, Miami",1618341.155
61619.81537,16.55590111,8.384292915,5.929959327,21383.22956,"California, San Francisco",1587164.664
117313.3909,13.67729505,7.90861133,2.626817391,26798.21697,"New York, Brooklyn",949106.358
84616.7061,8.768333902,4.07707583,4.163248283,25372.70542,"Florida, Miami",560441.32
67782.16312,18.51614493,8.084302403,2.39548462,44083.80072,"California, San Diego",1146778.869
86437.40808,26.26867418,5.502633786,3.273985253,40854.83115,"New York, Brooklyn",864210.7139
51135.73611,29.96823629,4.748367323,4.110103695,33559.01739,"California, Los Angeles",935746.1914
75523.49994,18.62512029,5.131654199,5.786526984,20998.36442,"California, San Francisco",743675.1019
90098.74571,12.73647036,6.342899022,3.564912885,47519.54111,"Florida, Miami",406858.4516
79111.82654,7.531005906,6.124339635,2.259626785,36132.60899,"Texas, Houston",1644970.771
72142.30405,8.455786592,5.444436497,3.552645792,48819.06586,"Florida, Miami",1350975.402
119507.8711,14.90419437,4.861091611,2.582964703,33204.68132,"California, Los Angeles",1718879.71
110425.181,11.65105334,7.811153948,2.919958453,42847.71033,"New York, Brooklyn",1155443.362
89872.47665,27.50062116,8.950548919,4.472362493,42524.21518,"Texas, Austin",1974477.286
85550.18889,11.68056856,7.888957902,2.269695465,23493.15107,"Texas, Houston",1936292.346
89652.83839,11.82989314,5.479684838,3.858895025,48560.82892,"California, Los Angeles",762031.9281
56104.96863,12.12250086,5.224044807,4.437846344,10877.6587,"Florida, Miami",957860.77
71611.01946,25.2619861,5.08832938,3.687433569,40748.43635,"California, Los Angeles",1579606.002
43156.76263,19.8728613,4.683475372,2.076505402,48622.28343,"New York, Manhattan",1620225.885
78043.683,18.81089666,6.756652748,5.942077428,23556.32813,"Texas, Austin",1848188.532
83441.96672,10.69014765,7.02700186,3.468463069,35924.42351,"Illinois, Chicago",1409477.517
58219.97889,24.71922113,7.527513303,5.114308748,32488.92999,"California, San Diego",1107705.661
117122.3078,2.112551979,7.401066855,3.302585969,40460.29239,"New York, Manhattan",942007.6344
112756.3689,26.253118,5.461666556,3.900067028,44647.11687,"California, Los Angeles",1012603.537
97771.45884,15.86974709,5.651555027,3.55385457,34121.78277,"California, San Diego",1745688.757
82670.9303,12.54925681,7.407572677,3.370156918,42636.18346,"Texas, Houston",1966015.034
109597.5328,15.41785114,5.747238204,2.087405509,22491.42304,"Florida, Orlando",388245.6144
50452.18751,20.35505039,5.063115948,3.440083751,19143.48235,"New York, Manhattan",1286415.927
103240.7835,1.370197369,5.871680768,5.557959962,27226.70758,"Texas, Houston",1184091.753
49985.66512,26.27500384,5.360420788,4.761573354,37109.46398,"California, Los Angeles",939441.8672
103536.853,13.95544623,4.441563606,2.581691436,17489.87796,"Texas, Austin",1747679.953
62061.40546,10.94602907,8.150694511,4.364620018,37214.08769,"Florida, Miami",1278763.129
110167.2465,5.009121403,8.265556946,5.56892344,25763.74594,"California, San Diego",832297.3058
115523.3675,13.74449586,5.098751501,4.800136164,41823.01096,"Florida, Orlando",1054976.865
51903.67755,15.39336037,4.323860998,2.594737569,11473.43268,"New York, Brooklyn",906566.0476
77014.04841,12.70575414,7.694137187,5.471329987,36719.30551,"California, Los Angeles",1031145.533
118478.9903,20.68114272,5.057643129,3.206176053,35992.89347,"Texas, Houston",421151.8436
78672.59488,13.20599933,5.967177447,3.816304577,47637.41905,"New York, Brooklyn",490256.8876
109083.8018,28.88110976,4.320676261,4.104571039,38534.70214,"California, San Diego",1360275.862
87098.52177,18.37904802,5.131347924,5.402026418,41852.07586,"California, Los Angeles",1462916.242
70026.39263,24.41686013,7.964511392,5.726429981,46183.64063,"New York, Brooklyn",1382254.706
62862.68444,4.17132119,8.021982235,5.718611511,37002.07673,"California, Los Angeles",1597228.176
56257.84729,12.5214475,5.035424124,2.031816725,21606.1454,"New York, Manhattan",1904007.837
100943.8553,10.76858334,5.679569226,5.687553942,44790.95198,"New York, Brooklyn",1763051.122
70923.24055,17.51498926,4.671192095,2.217547864,39903.12478,"Florida, Orlando",1011466.285
80902.03698,25.97229208,4.370863151,3.063094627,26977.50416,"Illinois, Chicago",669823.3328
79386.0384,3.271808315,8.960858572,4.059951419,38421.16691,"California, San Diego",830148.7597
86182.32234,3.104669143,7.277969756,3.919702756,44707.55509,"California, Los Angeles",1299160.53
109246.1716,25.65921354,6.710482546,4.418839176,49026.08526,"New York, Brooklyn",1755554.169
118459.1475,7.172652495,7.827492502,3.917784915,48094.06016,"Texas, Austin",1492931.01
72606.73669,20.39384438,8.200385798,5.737502719,23013.11307,"New York, Brooklyn",1223122.278
106201.5138,16.74346584,8.03357384,2.962195393,26867.74855,"New York, Manhattan",1323193.211
101162.2236,25.15391425,4.082697246,3.096098776,14381.4642,"Texas, Houston",1198044.063
85882.31612,4.627578385,4.934039491,5.682951743,19901.77148,"New York, Brooklyn",1951766.769
116483.7715,4.763706006,7.274526511,2.306958055,45296.84834,"Illinois, Chicago",1687355.469
56037.96124,17.14773245,5.878796739,4.438243288,24433.99705,"Florida, Orlando",1628171.266
48741.13682,28.44498095,8.912413255,4.726943808,34822.10634,"California, San Diego",1179459.278
108316.9574,13.03493499,7.327023963,4.022166894,36638.62473,"California, Los Angeles",864076.0779
75131.98533,10.48132091,8.782744544,4.776927515,41273.17101,"California, Los Angeles",333173.9604
107757.5083,18.59399037,5.007232408,2.691018584,17312.00121,"California, Los Angeles",373831.0414
111447.2164,27.98300942,8.319785141,5.410528931,22192.52538,"Florida, Miami",351404.4728
44996.60749,25.27090715,5.606761529,2.560102758,27933.45366,"New York, Manhattan",1966810.504
110677.181,29.86902471,8.947824041,3.603249777,24593.64245,"Texas, Austin",494619.9754
75865.52443,1.654488913,4.78844336,2.301030405,49316.20931,"California, San Diego",541602.0501
80834.59912,4.272886197,6.581699094,4.180844315,43397.63213,"California, San Diego",1123054.979
90127.40089,18.67456514,7.964222669,4.67898323,29187.47018,"California, Los Angeles",1118381.984
114110.6085,24.79671674,6.163212403,5.76488654,45170.74504,"New York, Manhattan",1863955.404
41529.28755,9.272085927,6.340420301,4.957344784,23906.1179,"Texas, Houston",425005.6438
78147.47747,7.937121553,8.931778978,4.164411666,41433.13296,"California, San Diego",1927306.581
95017.76339,23.82229818,6.126540752,5.730468069,18947.02392,"New York, Brooklyn",667863.4052
97816.55662,2.635073762,7.020360503,3.913747352,40892.88181,"Illinois, Chicago",1949261.476
95402.59452,11.71209678,4.272698303,4.244822612,28258.13613,"New York, Manhattan",1220250.968
50754.81035,15.66846746,8.211050401,4.384394111,14299.97284,"California, Los Angeles",1408421.668
63951.64707,17.25011156,7.240840245,3.639918904,20930.49818,"California, San Diego",836738.9135
68697.24203,22.12983955,6.020100514,5.353930762,26090.98496,"Florida, Miami",1340100.717
104354.9766,11.29052598,4.0808477,2.740703755,39971.71647,"California, San Francisco",1508410.626
62300.78979,18.767846,6.958344103,4.219368761,12919.30859,"California, San Francisco",317629.2844
56856.39711,17.97588726,4.063289142,4.888933025,36381.8798,"Texas, Austin",358188.3228
116595.8415,16.88086692,4.00601807,5.615904688,38640.54564,"California, San Diego",1977010.92
40709.06281,19.5740155,7.080492811,5.535673586,36156.8548,"Florida, Orlando",1077847.078
119825.6685,8.524025961,4.945085337,4.034961158,40426.78553,"Texas, Houston",1890889.793
94145.70391,3.454813854,4.959437749,4.572645805,17126.74464,"Florida, Miami",1540825.949
106277.544,4.458878489,7.266357829,3.576950945,33484.1342,"New York, Brooklyn",934046.1235
63569.55171,7.512889097,4.26848594,3.872711052,47645.79789,"New York, Manhattan",556431.4079
41145.22221,15.50574013,5.567027807,5.62506317,34431.37079,"New York, Brooklyn",1962857.946
99029.56148,25.37283977,4.747159511,5.722815973,34453.45388,"California, San Diego",1293643.637
106731.5678,21.33750692,6.900881849,5.581656232,39457.58568,"Illinois, Chicago",627006.2597
99238.09056,23.88217752,7.308825774,2.553483447,23328.16929,"California, San Francisco",1458810.067
51428.02298,11.17829309,7.605679268,5.400336085,38019.03605,"California, San Diego",456482.4667
100274.2338,12.73495851,5.276156085,5.793454924,46649.35333,"New York, Manhattan",1775663.376
101513.8226,12.41677469,4.446248758,3.444998778,10435.81892,"California, San Diego",453233.4903
92683.24125,6.564322348,4.393418285,4.074585158,44804.52164,"Florida, Orlando",701530.4091
101289.2746,2.775283086,6.130757742,5.116381023,18744.73325,"Florida, Orlando",455432.3692
107673.7152,18.13656669,8.729222045,4.24831255,28236.93095,"California, San Francisco",476438.2686
89088.32914,29.68728382,5.088645171,5.973934087,44093.91204,"Illinois, Chicago",1190518.061
47088.37712,5.838061444,5.283708007,3.822853461,42956.4851,"New York, Manhattan",1467882.664
